3.194188243271158337e-16
3.912718860717828151e-01
1.330469625286707425e+00
3.000000000000007105e+00
3.024234322381145645e+00
4.542904283364239681e+00
5.999999999999987566e+00
5.999999999999993783e+00
5.999999999999997335e+00
6.000000000000000888e+00
7.999999999999981348e+00
7.999999999999994671e+00
7.999999999999995559e+00
7.999999999999996447e+00
8.000000000000000000e+00
8.000000000000007105e+00
8.000000000000010658e+00
8.117670644557284376e+00
1.199999999999998934e+01
1.199999999999999112e+01
1.199999999999999467e+01
1.199999999999999822e+01
1.200000000000000178e+01
1.200000000000000178e+01
1.200000000000000355e+01
1.200000000000000533e+01
1.200000000000000888e+01
1.200000000000001066e+01
1.260528740951502158e+01
2.098816182882381298e+01
