5.857919630757053575e-01
1.072799175588842413e+00
1.577226769023407416e+00
1.732050807568874751e+00
2.056842131414823527e+00
2.449489742783166335e+00
2.449489742783176993e+00
2.449489742783177881e+00
2.449489742783186763e+00
2.495047417040558102e+00
3.023242515766627392e+00
3.464101615137746837e+00
3.464101615137747725e+00
3.464101615137750390e+00
3.464101615137750834e+00
3.464101615137752166e+00
3.464101615137753054e+00
3.464101615137753498e+00
3.464101615137762380e+00
3.464101615137762824e+00
3.464101615137766821e+00
3.999999999999977796e+00
3.999999999999989342e+00
3.999999999999989786e+00
3.999999999999997335e+00
3.999999999999998224e+00
3.999999999999998668e+00
4.000000000000000888e+00
4.000000000000001776e+00
4.000000000000004441e+00
4.000000000000006217e+00
4.000000000000009770e+00
4.000000000000012434e+00
4.000000000000012434e+00
4.000000000000012434e+00
4.000000000000015099e+00
4.029336180265194578e+00
4.898979485566317571e+00
4.898979485566327341e+00
4.898979485566330894e+00
4.898979485566337999e+00
4.898979485566338887e+00
4.898979485566344216e+00
4.898979485566345105e+00
4.898979485566345993e+00
4.898979485566347769e+00
4.898979485566348657e+00
4.898979485566352210e+00
4.898979485566352210e+00
4.898979485566357539e+00
4.898979485566359315e+00
4.898979485566359315e+00
4.898979485566359315e+00
4.898979485566361092e+00
4.898979485566362868e+00
4.898979485566368197e+00
4.898979485566369085e+00
4.898979485566375303e+00
4.898979485566379743e+00
5.021013367493234902e+00
6.478913771443886027e+00
